PROVINCE_STATE,COUNTRY_REGION,LAST_UPDATE,LAT,LONG_,CONFIRMED,DEATHS,RECOVERED,ACTIVE,FIPS,INCIDENT_RATE,TOTAL_TEST_RESULTS,PEOPLE_HOSPITALIZED,CASE_FATALITY_RATIO,UID,ISO3,TESTING_RATE,HOSPITALIZATION_RATE,CODE
Alaska,US,2021-01-13 05:30:00,61.3707,-152.4044,50544,225,7165,43132,2,6906.20536,1357708,,0.44535054,84000002,USA,185594.5977,,
American Samoa,US,2021-01-13 05:30:00,-14.271,-170.132,0,0,,0,60,0,2140,,,16,ASM,3846.084722,,
Arizona,US,2021-01-13 05:30:00,33.7298,-111.4312,636100,10482,86757,538861,4,8739.177523,5742443,,1.647854111,84000004,USA,42806.22533,,
Arkansas,US,2021-01-13 05:30:00,34.9697,-92.3731,259553,4121,229700,25732,5,8600.724235,2208736,,1.587729674,84000005,USA,73190.17405,,
California,US,2021-01-13 09:30:00,36.1162,-119.6816,2832085,31259,,2773506,6,7098.216165,36508384,,1.110899955,84000006,USA,92397.69678,,
Colorado,US,2021-01-13 05:30:00,39.0598,-105.3111,364336,5242,19328,339766,8,6326.66613,4821636,,1.438781784,84000008,USA,83727.33183,,
Connecticut,US,2021-01-13 05:30:00,41.5978,-72.7554,217047,6449,9800,200798,9,6087.784798,4771175,,2.971245859,84000009,USA,133823.0274,,
Delaware,US,2021-01-13 05:30:00,39.3185,-75.5071,66446,1157,18851,46604,10,6823.624615,1073700,,1.491436655,84000010,USA,110262.8563,,
Diamond Princess,US,2021-01-13 05:30:00,,,49,0,,49,88888,,,,0,84088888,USA,,,
District of Columbia,US,2021-01-13 05:30:00,38.8974,-77.0268,32423,825,22464,9134,11,4594.12624,970048,,2.544490023,84000011,USA,137449.4332,,
Florida,US,2021-01-13 05:30:00,27.7663,-81.6868,1503482,23227,,1480255,12,7000.188148,17031970,,1.544880484,84000012,USA,79300.57994,,
Georgia,US,2021-01-13 05:30:00,33.0406,-83.6431,773692,11662,,762030,13,7287.003635,5737862,,1.507318158,84000013,USA,54041.94596,,
Grand Princess,US,2021-01-13 05:30:00,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2021-01-13 05:30:00,13.4443,144.7937,7429,124,7189,116,66,4523.561612,99503,,1.669134473,316,GUM,60587.9595,,
Hawaii,US,2021-01-13 05:30:00,21.0943,-157.4983,24261,309,11958,11590,15,1684.89807,878074,,1.291079812,84000015,USA,62016.48172,,
Idaho,US,2021-01-13 05:30:00,44.2405,-114.4788,151273,1556,66796,82921,16,8464.885161,564715,,1.028603915,84000016,USA,31600.13766,,
Illinois,US,2021-01-13 05:30:00,40.3495,-88.9861,1040168,19497,,1020671,17,8208.512415,14263477,,1.874408749,84000017,USA,112560.5941,,
Indiana,US,2021-01-13 05:30:00,39.8494,-86.2583,570477,10271,370456,190917,18,8473.83307,6175128,,1.595857502,84000018,USA,91725.00182,,
Iowa,US,2021-01-13 05:30:00,42.0115,-93.2105,299255,4222,258758,36275,19,9484.89257,1201471,,1.410836912,84000019,USA,38080.6448,,
Kansas,US,2021-01-13 05:30:00,38.5266,-96.7265,249803,3274,4896,240502,20,8534.816364,1066516,,1.306274784,84000020,USA,36608.34363,,
Kentucky,US,2021-01-13 05:30:00,37.6681,-84.6701,308728,2944,39200,266584,21,6910.264023,3343361,,0.953590215,84000021,USA,74834.50557,,
Louisiana,US,2021-01-13 05:30:00,31.1695,-91.8678,352939,7971,280373,64595,22,7592.055058,4508788,,2.258463927,84000022,USA,96988.33719,,
Maine,US,2021-01-13 05:30:00,44.6939,-69.3819,30326,449,11768,18109,23,2256.042946,1203694,,1.480577722,84000023,USA,89546.44059,,
Maryland,US,2021-01-13 05:30:00,39.0639,-76.8021,312351,6367,9434,296550,24,5166.515595,6220019,,2.038411915,84000024,USA,102883.6955,,
Massachusetts,US,2021-01-13 05:30:00,42.2302,-71.5301,442529,13273,293522,135734,25,6420.439715,11844709,,2.999351455,84000025,USA,171849.1671,,
Michigan,US,2021-01-13 05:30:00,43.3266,-84.5361,570150,14296,415079,140775,26,5709.003343,8624043,,2.507410331,84000026,USA,86353.92496,,
Minnesota,US,2021-01-13 05:30:00,45.6945,-93.9002,438867,5792,418610,14465,27,7781.837538,5714994,,1.319762024,84000027,USA,101336.2929,,
Mississippi,US,2021-01-13 05:30:00,32.7416,-89.6787,241957,5284,198888,37785,28,8129.868498,1464883,,2.183859115,84000028,USA,49220.75474,,
Missouri,US,2021-01-13 05:30:00,38.4561,-92.2884,486456,6383,,432331,29,7147.342502,3844238,,1.443477111,84000029,USA,62635.97716,,
Montana,US,2021-01-13 05:30:00,46.9219,-110.4544,87077,1067,81183,4827,30,8147.342105,851594,,1.225352274,84000030,USA,79679.22244,,
Nebraska,US,2021-01-13 05:30:00,41.1254,-98.2681,177670,1791,122564,53315,31,9184.722148,1861366,,1.008048629,84000031,USA,96224.06442,,
Nevada,US,2021-01-13 05:30:00,38.3135,-117.0554,252842,3546,,249296,32,8208.740077,2254748,,1.40245687,84000032,USA,73202.39624,,
New Hampshire,US,2021-01-13 05:30:00,43.4525,-71.5639,54516,878,46031,6240,33,3846.920412,1104602,,1.661345518,84000033,USA,81237.99837,,
New Jersey,US,2021-01-13 05:30:00,40.2989,-74.521,594749,20039,60328,514382,34,6695.972502,8469406,,3.369320503,84000034,USA,95352.67766,,
New Mexico,US,2021-01-13 05:30:00,34.8405,-106.2485,157974,2794,80580,74600,35,7533.94769,2113785,,1.768645473,84000035,USA,100808.6496,,
New York,US,2021-01-13 05:30:00,42.1657,-74.9481,1164562,40020,111141,1013401,36,5986.369282,27721577,,3.436485133,84000036,USA,142501.2983,,
North Carolina,US,2021-01-13 05:30:00,35.6301,-79.8064,635975,7638,521475,106862,37,6063.786293,7727649,,1.200990605,84000037,USA,73680.27373,,
North Dakota,US,2021-01-13 05:30:00,47.5289,-99.784,94968,1363,91850,1755,38,12461.97816,1282799,,1.435220285,84000038,USA,168332.6291,,
Northern Mariana Islands,US,2021-01-13 05:30:00,15.0979,145.6739,128,2,29,97,69,232.1195416,17557,,1.5625,580,MNP,31838.45931,,
Ohio,US,2021-01-13 05:30:00,40.3888,-82.7649,792938,15305,648724,134412,39,6783.567597,8225635,,1.236162222,84000039,USA,70370.13115,,
Oklahoma,US,2021-01-13 05:30:00,35.5653,-96.9289,337900,2804,294629,40024,40,8528.164599,2864080,,0.83092068,84000040,USA,72380.61639,,
Oregon,US,2021-01-13 05:30:00,44.572,-122.0709,127780,1667,5870,120243,41,3029.586719,2839839,,1.304586007,84000041,USA,67330.86961,,
Pennsylvania,US,2021-01-13 05:30:00,40.5908,-77.2098,739514,18137,542737,177212,42,5764.682347,8198497,,2.44514183,84000042,USA,32312.08057,,
Puerto Rico,US,2021-01-13 05:30:00,18.2208,-66.5901,84427,1645,73760,9022,72,2643.553202,390399,,1.94842882,630,PRI,12224.05778,,
Rhode Island,US,2021-01-13 05:30:00,41.6809,-71.5118,101393,2109,6042,93381,44,9571.147135,2179821,,1.942934917,84000044,USA,205767.5334,,
South Carolina,US,2021-01-13 05:30:00,33.8569,-80.945,359357,5860,166724,186773,45,6979.54868,3498188,,1.630690372,84000045,USA,67942.94653,,
South Dakota,US,2021-01-13 05:30:00,44.2998,-99.4388,103743,1585,97407,4751,46,11726.89138,385382,,1.527813925,84000046,USA,43562.7739,,
Tennessee,US,2021-01-13 05:30:00,35.7478,-86.6923,660874,8011,579345,73518,47,9677.217186,5986016,,1.212182655,84000047,USA,87653.58739,,
Texas,US,2021-01-13 05:30:00,31.0545,-97.5635,2014645,30895,1595600,388150,48,6948.038585,15031531,,1.533520794,84000048,USA,51840.22862,,
Utah,US,2021-01-13 05:30:00,40.15,-111.8624,309629,1422,253415,54792,49,9657.924402,2394548,,0.459259307,84000049,USA,74690.56051,,
Vermont,US,2021-01-13 05:30:00,44.0459,-72.7107,9247,158,6226,2863,50,1481.917149,767325,,1.708662269,84000050,USA,122970.9178,,
Virgin Islands,US,2021-01-13 05:30:00,18.3358,-64.8963,2166,24,2008,134,78,2019.241526,37925,,1.108033241,850,VIR,35355.37159,,
Virginia,US,2021-01-13 05:30:00,37.7693,-78.17,407947,5477,33562,368908,51,4779.404744,4640967,,1.342576364,84000051,USA,54372.40547,,
Washington,US,2021-01-13 05:30:00,47.4009,-121.4905,278544,3789,,274755,53,3657.884622,4087531,,1.360287782,84000053,USA,53678.11472,,
West Virginia,US,2021-01-13 05:30:00,38.4912,-80.9545,103203,1634,72992,28577,54,5758.623595,1684532,,1.583287308,84000054,USA,93995.19124,,
Wisconsin,US,2021-01-13 05:30:00,44.2685,-89.6165,555249,5633,477460,72156,55,9536.372589,5644935,,1.014499801,84000055,USA,96951.46394,,
Wyoming,US,2021-01-13 05:30:00,42.756,-107.3025,48072,522,45223,2327,56,8306.047941,536070,,1.085871193,84000056,USA,92624.04559,,
Alabama,US,2021-01-14 05:30:00,32.3182,-86.9023,410995,5760,211684,193551,1,8382.204628,1989724,,1.401476904,84000001,USA,40580.23509,,
Alaska,US,2021-01-14 05:30:00,61.3707,-152.4044,50840,226,7165,43425,2,6946.394275,1370835,,0.444741814,84000002,USA,187389.0191,,
American Samoa,US,2021-01-14 05:30:00,-14.271,-170.132,0,0,,0,60,0,2140,,,16,ASM,3846.084722,,
Arizona,US,2021-01-14 05:30:00,33.7298,-111.4312,641729,10673,87672,543384,4,8816.51258,5788321,,1.663163111,84000004,USA,43025.92064,,
Arkansas,US,2021-01-14 05:30:00,34.9697,-92.3731,262020,4186,229700,28134,5,8682.47242,2208736,,1.59758797,84000005,USA,73190.17405,,
California,US,2021-01-14 09:30:00,36.1162,-119.6816,2870104,31785,,2811378,6,7195.39875,36842651,,1.114432256,84000006,USA,93243.68057,,
Colorado,US,2021-01-14 05:30:00,39.0598,-105.3111,366774,5285,19457,342032,8,6369.001809,4856955,,1.440941833,84000008,USA,84340.6435,,
Connecticut,US,2021-01-14 05:30:00,41.5978,-72.7554,220576,6536,9800,204240,9,6186.767012,4828069,,2.963151023,84000009,USA,135418.8036,,
Delaware,US,2021-01-14 05:30:00,39.3185,-75.5071,67173,1166,18851,47328,10,6898.283362,1081445,,1.479761214,84000010,USA,111058.2236,,
Diamond Princess,US,2021-01-14 05:30:00,,,49,0,,49,88888,,,,0,84088888,USA,,,
District of Columbia,US,2021-01-14 05:30:00,38.8974,-77.0268,32600,831,22673,9096,11,4619.205978,973570,,2.549079755,84000011,USA,137948.4774,,
Florida,US,2021-01-14 05:30:00,27.7663,-81.6868,1517472,23396,,1494076,12,7065.325365,17148040,,1.541774741,84000012,USA,79841.00001,,
Georgia,US,2021-01-14 05:30:00,33.0406,-83.6431,782288,11803,,770485,13,7367.964901,5763974,,1.508779375,84000013,USA,54287.88134,,
Grand Princess,US,2021-01-14 05:30:00,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2021-01-14 05:30:00,13.4443,144.7937,7444,124,7208,112,66,4532.6952,99819,,1.665771091,316,GUM,60780.37375,,
Hawaii,US,2021-01-14 05:30:00,21.0943,-157.4983,24352,312,11958,11680,15,1691.46646,882893,,1.298592843,84000015,USA,62356.83734,,
Idaho,US,2021-01-14 05:30:00,44.2405,-114.4788,152364,1564,67633,83167,16,8525.934983,566225,,1.026489197,84000016,USA,31684.63374,,
Illinois,US,2021-01-14 05:30:00,40.3495,-88.9861,1046030,19617,,1026413,17,8254.772538,14339584,,1.875376423,84000017,USA,113161.1944,,
Indiana,US,2021-01-14 05:30:00,39.8494,-86.2583,574119,10334,372444,192512,18,8527.931132,6220087,,1.596010583,84000018,USA,92392.82026,,
Iowa,US,2021-01-14 05:30:00,42.0115,-93.2105,301161,4232,260557,36372,19,9545.303274,1205222,,1.405228433,84000019,USA,38199.53282,,
Kansas,US,2021-01-14 05:30:00,38.5266,-96.7265,254104,3375,5026,244621,20,8683.924905,1083932,,1.321396103,84000020,USA,37206.1508,,
Kentucky,US,2021-01-14 05:30:00,37.6681,-84.6701,313281,2991,39723,270567,21,7012.173899,3366855,,0.954733929,84000021,USA,75360.37217,,
Louisiana,US,2021-01-14 05:30:00,31.1695,-91.8678,355835,8022,298614,49199,22,7654.350784,4527858,,2.25441567,84000022,USA,97398.55111,,
Maine,US,2021-01-14 05:30:00,44.6939,-69.3819,31150,453,11809,18888,23,2317.3428,1214698,,1.454253612,84000023,USA,90365.06146,,
Maryland,US,2021-01-14 05:30:00,39.0639,-76.8021,314867,6404,9439,299024,24,5208.132088,6254353,,2.03387462,84000024,USA,103451.6051,,
Massachusetts,US,2021-01-14 05:30:00,42.2302,-71.5301,448447,13359,293522,141566,25,6506.301122,11944985,,2.978947345,84000025,USA,173304.0232,,
Michigan,US,2021-01-14 05:30:00,43.3266,-84.5361,573278,14336,415079,143863,26,5740.324509,8665671,,2.500706464,84000026,USA,86770.7528,,
Minnesota,US,2021-01-14 05:30:00,45.6945,-93.9002,440354,5842,419139,15373,27,7808.204507,5733978,,1.326659915,84000027,USA,101672.9106,,
Mississippi,US,2021-01-14 05:30:00,32.7416,-89.6787,243899,5315,198888,39696,28,8195.120607,1466825,,2.179180726,84000028,USA,49286.00685,,
Missouri,US,2021-01-14 05:30:00,38.4561,-92.2884,489319,6411,,434490,29,7182.960028,3859023,,1.442444011,84000029,USA,62876.87611,,
Montana,US,2021-01-14 05:30:00,46.9219,-110.4544,87653,1069,81676,4908,30,8201.23543,855069,,1.21958176,84000030,USA,80004.36012,,
Nebraska,US,2021-01-14 05:30:00,41.1254,-98.2681,179199,1803,120700,56696,31,9263.764418,1874707,,1.006144008,84000031,USA,96913.73278,,
Nevada,US,2021-01-14 05:30:00,38.3135,-117.0554,253985,3596,,250389,32,8245.848587,2268691,,1.415831644,84000032,USA,73655.06812,,
New Hampshire,US,2021-01-14 05:30:00,43.4525,-71.5639,55378,885,46633,6607,33,3980.625295,1112047,,1.635103926,84000033,USA,81785.54119,,
New Jersey,US,2021-01-14 05:30:00,40.2989,-74.521,602629,20161,60769,521699,34,6784.689362,8477286,,3.345507767,84000034,USA,95441.39452,,
New Mexico,US,2021-01-14 05:30:00,34.8405,-106.2485,159119,2807,81603,74709,35,7588.553955,2124990,,1.764088512,84000035,USA,101343.028,,
New York,US,2021-01-14 05:30:00,42.1657,-74.9481,1179266,40192,112023,1027051,36,6061.954415,27918445,,3.408221724,84000036,USA,143513.2879,,
North Carolina,US,2021-01-14 05:30:00,35.6301,-79.8064,641073,7745,521475,111853,37,6112.393837,7766179,,1.208130743,84000037,USA,74047.64302,,
North Dakota,US,2021-01-14 05:30:00,47.5289,-99.784,95135,1364,92029,1742,38,12483.89239,1287521,,1.433752037,84000038,USA,168952.2637,,
Northern Mariana Islands,US,2021-01-14 05:30:00,15.0979,145.6739,128,2,29,97,69,232.1195416,17557,,1.5625,580,MNP,31838.45931,,
Ohio,US,2021-01-14 05:30:00,40.3888,-82.7649,799639,15448,656433,133325,39,6840.894509,8250980,,1.235682602,84000039,USA,70586.95708,,
Oklahoma,US,2021-01-14 05:30:00,35.5653,-96.9289,341820,2848,299375,39141,40,8626.901739,2889390,,0.834300043,84000040,USA,73020.24705,,
Oregon,US,2021-01-14 05:30:00,44.572,-122.0709,129109,1708,5870,121531,41,3061.096507,2856686,,1.322913197,84000041,USA,67730.30182,,
Pennsylvania,US,2021-01-14 05:30:00,40.5908,-77.2098,747461,18484,556041,171549,42,5827.235127,8255043,,2.468089898,84000042,USA,32477.46112,,
Puerto Rico,US,2021-01-14 05:30:00,18.2208,-66.5901,84639,1659,73760,9220,72,2650.191283,390611,,1.960089321,630,PRI,12230.69587,,
Rhode Island,US,2021-01-14 05:30:00,41.6809,-71.5118,102485,2120,6101,94397,44,9674.228143,2199630,,1.938820315,84000044,USA,207637.4343,,
South Carolina,US,2021-01-14 05:30:00,33.8569,-80.945,365378,5911,168440,191027,45,7096.490502,3535436,,1.617776659,84000045,USA,68666.38932,,
South Dakota,US,2021-01-14 05:30:00,44.2998,-99.4388,104195,1604,97829,4762,46,11777.98451,387299,,1.539421277,84000046,USA,43779.46757,,
Tennessee,US,2021-01-14 05:30:00,35.7478,-86.6923,665499,8148,588974,68377,47,9744.941336,6008119,,1.224344439,84000047,USA,87977.24293,,
Texas,US,2021-01-14 05:30:00,31.0545,-97.5635,2040751,31277,1612188,397286,48,7038.072063,15179088,,1.532622059,84000048,USA,52349.11814,,
Utah,US,2021-01-14 05:30:00,40.15,-111.8624,314817,1449,257824,54945,49,9801.064144,2406992,,0.46114481,84000049,USA,75078.71282,,
Vermont,US,2021-01-14 05:30:00,44.0459,-72.7107,9368,158,6321,2889,50,1501.308517,771018,,1.686592656,84000050,USA,123562.7551,,
Virgin Islands,US,2021-01-14 05:30:00,18.3358,-64.8963,2166,24,2008,134,78,2019.241526,37925,,1.108033241,850,VIR,35355.37159,,
Virginia,US,2021-01-14 05:30:00,37.7693,-78.17,412545,5552,33798,373195,51,4833.273759,4674630,,1.34579258,84000051,USA,54766.79274,,
Washington,US,2021-01-14 05:30:00,47.4009,-121.4905,281202,3838,,277364,53,3692.789905,4110647,,1.364855158,84000053,USA,53981.67775,,
West Virginia,US,2021-01-14 05:30:00,38.4912,-80.9545,104392,1671,74739,27982,54,5824.968599,1697113,,1.600697371,84000054,USA,94697.19839,,
Wisconsin,US,2021-01-14 05:30:00,44.2685,-89.6165,558020,5679,480112,72229,55,9583.96437,5674434,,1.017705459,84000055,USA,97458.10773,,
Wyoming,US,2021-01-14 05:30:00,42.756,-107.3025,48289,522,45904,1863,56,8343.541958,537679,,1.08099153,84000056,USA,92902.05422,,
Alabama,US,2021-01-15 05:30:00,32.3182,-86.9023,414583,5945,221961,186677,1,8455.381553,1999693,,1.433971002,84000001,USA,40783.55192,,
Alaska,US,2021-01-15 05:30:00,61.3707,-152.4044,51185,228,7165,43764,2,6993.007949,1382276,,0.445686807,84000002,USA,188952.9694,,
American Samoa,US,2021-01-15 05:30:00,-14.271,-170.132,0,0,,0,60,0,2140,,,16,ASM,3846.084722,,
Arizona,US,2021-01-15 05:30:00,33.7298,-111.4312,649040,10855,88666,549519,4,8916.956106,5854089,,1.67247011,84000004,USA,43318.71949,,
Arkansas,US,2021-01-15 05:30:00,34.9697,-92.3731,264511,4228,235513,24770,5,8765.015886,2233844,,1.598421238,84000005,USA,74022.16976,,
California,US,2021-01-15 09:30:00,36.1162,-119.6816,2910044,32427,,2851381,6,7298.245406,37130366,,1.120713362,84000006,USA,93971.84765,,
Colorado,US,2021-01-15 05:30:00,39.0598,-105.3111,369177,5316,19560,344301,8,6410.729716,4895837,,1.439959694,84000008,USA,85015.82639,,
Connecticut,US,2021-01-15 05:30:00,41.5978,-72.7554,221544,6553,9800,205191,9,6213.917701,4850459,,2.957877442,84000009,USA,136046.8035,,
Delaware,US,2021-01-15 05:30:00,39.3185,-75.5071,68065,1178,18851,48219,10,6989.886667,1089972,,1.461837949,84000010,USA,111933.8977,,
Diamond Princess,US,2021-01-15 05:30:00,,,49,0,,49,88888,,,,0,84088888,USA,,,
District of Columbia,US,2021-01-15 05:30:00,38.8974,-77.0268,32820,842,22899,9079,11,4650.378534,978833,,2.565508836,84000011,USA,138694.21,,
Florida,US,2021-01-15 05:30:00,27.7663,-81.6868,1531192,23613,,1507579,12,7129.205465,17282796,,1.542131882,84000012,USA,80468.42179,,
Georgia,US,2021-01-15 05:30:00,33.0406,-83.6431,791324,11975,,779349,13,7453.070298,5801007,,1.513286593,84000013,USA,54636.67596,,
Grand Princess,US,2021-01-15 05:30:00,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2021-01-15 05:30:00,13.4443,144.7937,7457,124,7218,115,66,4540.610976,100223,,1.662867105,316,GUM,61026.37171,,
Hawaii,US,2021-01-15 05:30:00,21.0943,-157.4983,24598,318,11958,11838,15,1703.049428,888876,,1.314643553,84000015,USA,62779.40379,,
Idaho,US,2021-01-15 05:30:00,44.2405,-114.4788,153358,1591,68657,83110,16,8581.55691,569199,,1.037441803,84000016,USA,31851.05186,,
Illinois,US,2021-01-15 05:30:00,40.3495,-88.9861,1052682,19724,,1032958,17,8307.266967,14457620,,1.87369025,84000017,USA,114092.6786,,
Indiana,US,2021-01-15 05:30:00,39.8494,-86.2583,578494,10400,373704,195588,18,8592.917135,6271603,,1.590682012,84000018,USA,93158.03601,,
Iowa,US,2021-01-15 05:30:00,42.0115,-93.2105,302560,4251,262266,36043,19,9589.644604,1208878,,1.405010576,84000019,USA,38315.4098,,
Kansas,US,2021-01-15 05:30:00,38.5266,-96.7265,254410,3376,5026,244621,20,8683.924905,1083932,,1.321396103,84000020,USA,37206.1508,,
Kentucky,US,2021-01-15 05:30:00,37.6681,-84.6701,317344,3042,39998,274304,21,7103.116096,3378562,,0.958581224,84000021,USA,75622.41015,,
Louisiana,US,2021-01-15 05:30:00,31.1695,-91.8678,361148,8080,298614,54454,22,7768.63849,4563949,,2.237309912,84000022,USA,98174.903,,
Maine,US,2021-01-15 05:30:00,44.6939,-69.3819,31958,461,11840,19657,23,2377.452366,1223968,,1.442518305,84000023,USA,91054.68483,,
Maryland,US,2021-01-15 05:30:00,39.0639,-76.8021,317815,6449,9443,301923,24,5256.894179,6298178,,2.029167912,84000024,USA,104176.5029,,
Massachusetts,US,2021-01-15 05:30:00,42.2302,-71.5301,454402,13433,324203,116766,25,6592.699343,12046398,,2.956192975,84000025,USA,174775.3755,,
Michigan,US,2021-01-15 05:30:00,43.3266,-84.5361,576573,14511,415079,146983,26,5773.317872,8714839,,2.516767174,84000026,USA,87263.07987,,
Minnesota,US,2021-01-15 05:30:00,45.6945,-93.9002,441935,5885,420919,15131,27,7836.238251,5767323,,1.331643794,84000027,USA,102264.1726,,
Mississippi,US,2021-01-15 05:30:00,32.7416,-89.6787,245847,5356,198888,41603,28,8260.574319,1468773,,2.17859075,84000028,USA,49351.46056,,
Missouri,US,2021-01-15 05:30:00,38.4561,-92.2884,492899,6457,,437201,29,7227.864832,3882097,,1.44362665,84000029,USA,63252.83164,,
Montana,US,2021-01-15 05:30:00,46.9219,-110.4544,88110,1077,82190,4843,30,8243.994543,862427,,1.222335717,84000030,USA,80692.80992,,
Nebraska,US,2021-01-15 05:30:00,41.1254,-98.2681,180131,1818,123234,55079,31,9311.944533,1887154,,1.009265479,84000031,USA,97557.18545,,
Nevada,US,2021-01-15 05:30:00,38.3135,-117.0554,256172,3658,,252514,32,8316.851484,2289156,,1.427946848,84000032,USA,74319.48252,,
New Hampshire,US,2021-01-15 05:30:00,43.4525,-71.5639,55957,897,47153,6728,33,4028.650206,1122237,,1.637518712,84000033,USA,82534.96515,,
New Jersey,US,2021-01-15 05:30:00,40.2989,-74.521,609721,20161,61264,528296,34,6864.534535,8534237,,3.306594328,84000034,USA,96082.57648,,
New Mexico,US,2021-01-15 05:30:00,34.8405,-106.2485,160543,2836,82809,74898,35,7656.466026,2140562,,1.766504924,84000035,USA,102085.6732,,
New York,US,2021-01-15 05:30:00,42.1657,-74.9481,1193453,40435,112979,1040039,36,6134.881938,28131034,,3.388068068,84000036,USA,144606.0904,,
North Carolina,US,2021-01-15 05:30:00,35.6301,-79.8064,650926,7825,521475,121626,37,6206.338546,7850168,,1.202133576,84000037,USA,74848.44706,,
North Dakota,US,2021-01-15 05:30:00,47.5289,-99.784,95378,1372,92249,1757,38,12515.77956,1294101,,1.438486863,84000038,USA,169815.7105,,
Northern Mariana Islands,US,2021-01-15 05:30:00,15.0979,145.6739,128,2,29,97,69,232.1195416,17557,,1.5625,580,MNP,31838.45931,,
